session_id,date,month,device,load_time_s,hour,is_weekend,is_new_user,price_range,n_pages_viewed,has_coupon,cart_value,utm_source,exited_at,exit_reason,converted,order_value
800,2024-02-03,2024-02,mobile,1.86,17,1,1,budget,18,1,772.63,direct,browse,high_price,0,0.0
801,2024-02-28,2024-02,desktop,4.23,5,0,1,budget,8,0,587.14,paid,browse,no_reviews,0,0.0
802,2024-02-08,2024-02,tablet,1.41,5,0,1,budget,1,0,249.38,organic,checkout,payment_error,0,0.0
803,2024-03-05,2024-03,desktop,0.92,3,0,1,budget,10,1,1061.66,social,payment,,0,0.0
804,2024-03-06,2024-03,mobile,2.13,18,0,0,mid,10,1,601.5,direct,browse,out_of_stock,0,0.0
805,2024-04-03,2024-04,tablet,5.2,2,0,1,mid,14,0,1100.18,paid,browse,poor_images,0,0.0
806,2024-03-25,2024-03,mobile,0.67,17,0,1,premium,12,0,266.7,direct,product_detail,high_shipping,0,0.0
807,2024-02-16,2024-02,mobile,2.04,7,0,0,mid,4,0,1258.34,organic,landing,slow_load,0,0.0
808,2024-06-23,2024-06,mobile,3.05,17,1,1,mid,14,0,386.01,email,landing,no_relevant_product,0,0.0
809,2024-03-09,2024-03,tablet,4.34,8,1,0,budget,5,0,1657.66,paid,browse,high_price,0,0.0
810,2024-02-18,2024-02,desktop,2.56,4,1,1,mid,5,1,1165.6,paid,landing,no_relevant_product,0,0.0
811,2024-01-14,2024-01,desktop,3.45,10,1,0,budget,10,0,2800.08,email,browse,out_of_stock,0,0.0
812,2024-04-27,2024-04,desktop,1.27,13,1,0,budget,16,0,240.51,email,landing,no_relevant_product,0,0.0
813,2024-02-20,2024-02,desktop,2.12,16,0,0,budget,10,0,978.33,organic,landing,slow_load,0,0.0
814,2024-04-25,2024-04,mobile,3.53,12,0,1,budget,5,0,1948.05,paid,landing,no_relevant_product,0,0.0
815,2024-06-06,2024-06,desktop,0.96,18,0,1,budget,11,0,347.52,paid,browse,no_reviews,0,0.0
816,2024-04-03,2024-04,tablet,0.98,20,0,1,mid,2,1,651.6,paid,checkout,otp_friction,0,0.0
817,2024-06-20,2024-06,tablet,2.3,10,0,1,budget,15,0,509.25,social,browse,poor_images,0,0.0
818,2024-02-18,2024-02,mobile,1.55,11,1,0,budget,9,0,417.54,paid,landing,no_relevant_product,0,0.0
819,2024-01-19,2024-01,mobile,2.09,11,0,1,budget,4,0,1348.37,organic,landing,slow_load,0,0.0
820,2024-03-02,2024-03,tablet,4.3,21,1,1,mid,13,1,1000.21,social,add_to_cart,unexpected_cost,0,0.0
821,2024-03-19,2024-03,mobile,2.28,6,0,1,mid,18,0,1658.25,organic,landing,unclear_nav,0,0.0
822,2024-04-02,2024-04,tablet,1.09,13,0,0,budget,16,0,449.26,social,landing,slow_load,0,0.0
823,2024-01-15,2024-01,mobile,2.8,4,0,1,premium,19,0,1536.87,paid,landing,slow_load,0,0.0
824,2024-01-17,2024-01,mobile,3.07,17,0,1,budget,4,0,207.56,direct,landing,unclear_nav,0,0.0
825,2024-02-08,2024-02,tablet,4.25,4,0,0,premium,3,0,312.4,organic,landing,slow_load,0,0.0
826,2024-01-21,2024-01,mobile,1.22,21,1,1,budget,6,1,228.29,organic,add_to_cart,unexpected_cost,0,0.0
827,2024-04-10,2024-04,mobile,3.12,5,0,1,budget,18,1,325.56,organic,product_detail,forced_login,0,0.0
828,2024-05-12,2024-05,tablet,6.71,3,1,1,premium,14,0,375.93,organic,browse,poor_images,0,0.0
829,2024-05-09,2024-05,mobile,1.1,7,0,1,mid,11,0,410.48,social,product_detail,forced_login,0,0.0
830,2024-04-25,2024-04,tablet,1.38,3,0,1,premium,3,1,2206.6,paid,browse,poor_images,0,0.0
831,2024-04-21,2024-04,desktop,4.72,8,1,1,mid,13,0,90.59,paid,landing,no_relevant_product,0,0.0
832,2024-03-01,2024-03,mobile,4.22,9,0,0,premium,19,0,483.25,organic,product_detail,forced_login,0,0.0
833,2024-05-11,2024-05,tablet,3.07,9,1,1,premium,16,0,666.87,paid,landing,unclear_nav,0,0.0
834,2024-04-10,2024-04,mobile,3.58,18,0,0,premium,14,1,1881.84,paid,add_to_cart,unexpected_cost,0,0.0
835,2024-01-05,2024-01,mobile,1.13,0,0,1,budget,9,0,259.32,organic,product_detail,high_shipping,0,0.0
836,2024-06-29,2024-06,tablet,2.41,11,1,1,budget,16,1,1861.9,paid,browse,high_price,0,0.0
837,2024-03-09,2024-03,mobile,5.44,8,1,1,premium,18,0,486.46,social,landing,unclear_nav,0,0.0
838,2024-04-28,2024-04,mobile,1.9,14,1,1,mid,16,0,793.21,social,product_detail,price_comparison,0,0.0
839,2024-04-12,2024-04,desktop,3.65,14,0,1,mid,13,0,699.98,paid,product_detail,forced_login,0,0.0
840,2024-01-25,2024-01,mobile,2.74,9,0,1,mid,3,1,351.14,direct,landing,slow_load,0,0.0
841,2024-05-05,2024-05,mobile,2.07,21,1,0,budget,9,0,1935.33,organic,landing,unclear_nav,0,0.0
842,2024-01-04,2024-01,mobile,4.09,9,0,1,budget,2,0,273.49,organic,browse,poor_images,0,0.0
843,2024-03-12,2024-03,desktop,1.4,2,0,0,premium,7,0,2681.7,email,payment,,0,0.0
844,2024-04-17,2024-04,mobile,2.26,14,0,1,budget,4,0,1587.77,organic,landing,no_relevant_product,0,0.0
845,2024-05-12,2024-05,mobile,3.78,11,1,1,mid,1,0,271.42,organic,browse,no_reviews,0,0.0
846,2024-05-15,2024-05,mobile,2.32,12,0,1,premium,16,0,565.95,email,product_detail,price_comparison,0,0.0
847,2024-06-12,2024-06,mobile,2.93,12,0,1,mid,16,0,56.3,paid,product_detail,high_shipping,0,0.0
848,2024-05-02,2024-05,mobile,2.93,1,0,1,mid,8,0,553.15,social,product_detail,high_shipping,0,0.0
849,2024-06-12,2024-06,desktop,2.4,21,0,0,mid,2,0,675.46,organic,landing,slow_load,0,0.0
850,2024-03-31,2024-03,desktop,2.52,17,1,0,mid,1,1,395.47,organic,landing,no_relevant_product,0,0.0
851,2024-02-16,2024-02,mobile,2.12,23,0,0,mid,19,0,1338.91,organic,browse,out_of_stock,0,0.0
852,2024-05-23,2024-05,mobile,2.82,21,0,1,premium,9,0,2563.79,direct,landing,no_relevant_product,0,0.0
853,2024-01-12,2024-01,desktop,1.14,9,0,0,budget,2,0,1106.1,paid,landing,no_relevant_product,0,0.0
854,2024-04-06,2024-04,desktop,1.76,3,1,1,mid,4,1,145.44,direct,landing,unclear_nav,0,0.0
855,2024-03-27,2024-03,tablet,2.74,23,0,0,mid,17,0,296.71,paid,payment,,0,0.0
856,2024-05-07,2024-05,mobile,1.93,6,0,1,mid,15,0,351.84,direct,product_detail,high_shipping,0,0.0
857,2024-02-04,2024-02,mobile,3.07,7,1,0,budget,15,0,373.65,email,checkout,otp_friction,0,0.0
858,2024-01-27,2024-01,tablet,2.58,22,1,1,mid,12,0,318.76,direct,landing,slow_load,0,0.0
859,2024-06-24,2024-06,mobile,1.5,21,0,0,budget,8,0,207.6,social,landing,slow_load,0,0.0
860,2024-06-13,2024-06,mobile,3.23,8,0,1,mid,10,0,248.88,paid,browse,no_reviews,0,0.0
861,2024-05-16,2024-05,mobile,1.55,17,0,1,budget,11,0,736.12,organic,browse,out_of_stock,0,0.0
862,2024-01-02,2024-01,desktop,2.59,13,0,1,mid,10,0,84.45,paid,product_detail,forced_login,0,0.0
863,2024-05-20,2024-05,tablet,1.96,20,0,1,mid,15,0,269.35,social,browse,out_of_stock,0,0.0
864,2024-06-10,2024-06,desktop,3.88,19,0,1,budget,6,0,408.23,paid,add_to_cart,no_guest_checkout,0,0.0
865,2024-04-07,2024-04,mobile,2.49,1,1,1,mid,8,0,278.02,direct,landing,unclear_nav,0,0.0
866,2024-04-29,2024-04,desktop,4.27,18,0,1,mid,9,1,521.42,organic,landing,unclear_nav,0,0.0
867,2024-01-17,2024-01,mobile,0.9,1,0,1,budget,2,0,1889.81,email,landing,no_relevant_product,0,0.0
868,2024-06-21,2024-06,mobile,1.56,19,0,1,premium,19,0,2500.75,direct,payment,,0,0.0
869,2024-02-07,2024-02,tablet,3.06,2,0,1,premium,11,0,2144.43,organic,landing,unclear_nav,0,0.0
870,2024-02-08,2024-02,mobile,1.42,18,0,1,mid,8,0,97.56,social,add_to_cart,unexpected_cost,0,0.0
871,2024-01-24,2024-01,mobile,2.17,17,0,1,mid,10,0,1040.44,organic,product_detail,high_shipping,0,0.0
872,2024-03-03,2024-03,mobile,1.47,18,1,1,mid,12,0,3206.15,organic,browse,poor_images,0,0.0
873,2024-01-05,2024-01,mobile,2.84,8,0,1,budget,17,0,1013.67,paid,landing,slow_load,0,0.0
874,2024-02-02,2024-02,mobile,2.79,21,0,1,mid,9,1,437.03,organic,browse,high_price,0,0.0
875,2024-05-27,2024-05,desktop,7.08,2,0,1,mid,12,0,557.88,social,landing,unclear_nav,0,0.0
876,2024-06-07,2024-06,desktop,1.44,20,0,0,budget,5,0,722.43,organic,landing,slow_load,0,0.0
877,2024-03-15,2024-03,mobile,3.28,18,0,1,premium,9,0,2289.12,email,landing,no_relevant_product,0,0.0
878,2024-04-07,2024-04,tablet,1.29,12,1,0,budget,19,0,250.12,paid,payment,,0,0.0
879,2024-01-21,2024-01,desktop,3.75,9,1,1,premium,8,0,747.55,email,landing,no_relevant_product,0,0.0
880,2024-06-18,2024-06,mobile,1.82,20,0,1,mid,15,0,351.15,organic,add_to_cart,complex_form,0,0.0
881,2024-05-06,2024-05,desktop,6.49,13,0,1,budget,15,0,672.86,organic,add_to_cart,complex_form,0,0.0
882,2024-04-29,2024-04,desktop,1.13,11,0,1,mid,8,0,814.53,organic,product_detail,price_comparison,0,0.0
883,2024-06-11,2024-06,tablet,2.26,19,0,1,mid,9,0,597.7,direct,landing,no_relevant_product,0,0.0
884,2024-03-26,2024-03,mobile,4.12,10,0,0,budget,19,0,722.88,organic,add_to_cart,no_guest_checkout,0,0.0
885,2024-06-01,2024-06,desktop,3.8,12,1,1,mid,19,0,805.95,organic,add_to_cart,no_guest_checkout,0,0.0
886,2024-06-27,2024-06,desktop,1.62,6,0,1,mid,1,0,159.87,social,checkout,payment_method_missing,0,0.0
887,2024-05-04,2024-05,tablet,4.01,5,1,0,mid,9,1,328.16,organic,browse,no_reviews,0,0.0
888,2024-01-01,2024-01,mobile,7.57,5,0,0,budget,13,0,506.45,paid,product_detail,high_shipping,0,0.0
889,2024-06-11,2024-06,desktop,2.41,10,0,0,budget,16,1,1243.59,social,add_to_cart,unexpected_cost,0,0.0
890,2024-05-23,2024-05,mobile,1.69,1,0,0,budget,17,1,220.02,social,browse,no_reviews,0,0.0
891,2024-05-29,2024-05,desktop,3.42,22,0,0,mid,10,0,1432.84,organic,add_to_cart,unexpected_cost,0,0.0
892,2024-01-07,2024-01,tablet,2.31,9,1,1,budget,17,1,654.53,organic,checkout,payment_method_missing,0,0.0
893,2024-03-31,2024-03,tablet,3.47,2,1,0,premium,13,1,1617.12,paid,browse,high_price,0,0.0
894,2024-01-30,2024-01,tablet,1.51,16,0,1,premium,1,0,486.41,social,product_detail,high_shipping,0,0.0
895,2024-02-08,2024-02,mobile,1.52,16,0,1,mid,18,0,830.15,organic,product_detail,price_comparison,0,0.0
896,2024-04-07,2024-04,desktop,2.26,20,1,0,budget,1,0,1562.19,organic,payment,,0,0.0
897,2024-02-22,2024-02,tablet,2.82,21,0,1,mid,17,0,1251.77,email,add_to_cart,unexpected_cost,0,0.0
898,2024-03-18,2024-03,mobile,1.87,9,0,1,mid,3,1,1519.37,organic,product_detail,high_shipping,0,0.0
899,2024-02-14,2024-02,mobile,1.62,23,0,1,premium,16,0,4361.98,direct,add_to_cart,no_guest_checkout,0,0.0
900,2024-01-22,2024-01,desktop,2.71,8,0,1,premium,18,0,252.23,email,order_confirmed,,1,252.23
901,2024-02-26,2024-02,desktop,2.18,1,0,1,budget,13,0,1811.02,organic,browse,no_reviews,0,0.0
902,2024-04-10,2024-04,mobile,1.8,2,0,1,budget,9,0,597.22,social,landing,slow_load,0,0.0
903,2024-02-10,2024-02,desktop,2.68,5,1,1,mid,17,1,1833.58,organic,landing,no_relevant_product,0,0.0
904,2024-03-05,2024-03,mobile,2.32,16,0,1,budget,6,0,912.0,organic,product_detail,high_shipping,0,0.0
905,2024-02-29,2024-02,desktop,1.22,13,0,0,mid,8,1,1096.29,direct,browse,poor_images,0,0.0
906,2024-06-06,2024-06,mobile,0.93,17,0,0,premium,16,0,922.79,paid,add_to_cart,no_guest_checkout,0,0.0
907,2024-04-25,2024-04,mobile,1.92,22,0,1,mid,14,0,444.91,paid,landing,no_relevant_product,0,0.0
908,2024-01-07,2024-01,mobile,1.15,16,1,0,premium,16,0,1464.42,organic,add_to_cart,unexpected_cost,0,0.0
909,2024-05-07,2024-05,mobile,1.48,9,0,1,mid,4,0,529.95,organic,add_to_cart,unexpected_cost,0,0.0
910,2024-01-01,2024-01,desktop,1.59,11,0,0,premium,3,0,320.01,paid,add_to_cart,unexpected_cost,0,0.0
911,2024-05-30,2024-05,mobile,3.65,0,0,1,mid,7,0,196.7,organic,landing,no_relevant_product,0,0.0
912,2024-01-02,2024-01,mobile,3.82,5,0,1,budget,2,0,118.22,organic,landing,slow_load,0,0.0
913,2024-02-03,2024-02,mobile,1.53,17,1,1,budget,14,0,1091.96,organic,product_detail,forced_login,0,0.0
914,2024-05-29,2024-05,mobile,2.27,17,0,0,mid,4,0,3166.58,paid,product_detail,forced_login,0,0.0
915,2024-01-18,2024-01,mobile,4.11,0,0,1,budget,5,0,354.43,organic,browse,out_of_stock,0,0.0
916,2024-06-20,2024-06,desktop,5.55,21,0,0,budget,4,0,875.92,email,product_detail,high_shipping,0,0.0
917,2024-03-15,2024-03,desktop,1.11,4,0,1,mid,2,0,1158.49,social,product_detail,forced_login,0,0.0
918,2024-06-13,2024-06,mobile,2.08,19,0,1,mid,2,0,639.83,direct,browse,poor_images,0,0.0
919,2024-05-25,2024-05,desktop,1.58,18,1,1,mid,17,0,1509.49,social,browse,poor_images,0,0.0
920,2024-05-31,2024-05,tablet,1.49,19,0,0,budget,12,0,2498.91,organic,checkout,payment_error,0,0.0
921,2024-01-12,2024-01,mobile,3.14,7,0,0,premium,3,0,486.72,organic,landing,slow_load,0,0.0
922,2024-01-05,2024-01,desktop,2.65,6,0,1,premium,14,0,4654.65,paid,browse,out_of_stock,0,0.0
923,2024-06-17,2024-06,desktop,1.4,13,0,0,premium,14,0,627.7,organic,checkout,payment_method_missing,0,0.0
924,2024-06-25,2024-06,tablet,1.17,20,0,0,budget,7,0,521.27,social,browse,poor_images,0,0.0
925,2024-05-07,2024-05,tablet,0.46,6,0,1,premium,18,1,991.42,organic,add_to_cart,no_guest_checkout,0,0.0
926,2024-01-09,2024-01,mobile,1.69,17,0,0,mid,5,0,2784.53,direct,browse,out_of_stock,0,0.0
927,2024-02-03,2024-02,desktop,2.07,13,1,1,premium,11,1,630.45,paid,add_to_cart,unexpected_cost,0,0.0
928,2024-02-06,2024-02,mobile,3.08,21,0,0,mid,15,0,963.27,paid,landing,no_relevant_product,0,0.0
929,2024-04-21,2024-04,mobile,4.78,23,1,1,mid,17,0,1626.22,social,landing,no_relevant_product,0,0.0
930,2024-01-01,2024-01,desktop,1.87,13,0,1,mid,2,0,505.98,email,payment,,0,0.0
931,2024-02-16,2024-02,desktop,3.36,13,0,1,budget,8,1,847.7,organic,add_to_cart,no_guest_checkout,0,0.0
932,2024-01-29,2024-01,tablet,1.21,16,0,0,premium,19,0,133.91,paid,landing,no_relevant_product,0,0.0
933,2024-01-05,2024-01,mobile,1.23,14,0,1,mid,5,0,3446.35,email,order_confirmed,,1,3446.35
934,2024-04-07,2024-04,mobile,2.15,14,1,1,mid,16,0,458.41,paid,product_detail,forced_login,0,0.0
935,2024-02-21,2024-02,mobile,1.63,13,0,1,mid,9,1,1401.45,email,order_confirmed,,1,1401.45
936,2024-05-24,2024-05,mobile,1.92,1,0,1,premium,2,1,1459.17,email,checkout,payment_method_missing,0,0.0
937,2024-02-12,2024-02,mobile,1.3,21,0,1,budget,14,0,428.5,social,product_detail,forced_login,0,0.0
938,2024-03-12,2024-03,desktop,3.46,19,0,0,budget,9,0,384.39,social,product_detail,price_comparison,0,0.0
939,2024-02-18,2024-02,mobile,2.63,9,1,0,mid,10,1,1464.97,paid,landing,slow_load,0,0.0
940,2024-01-31,2024-01,mobile,2.21,20,0,0,premium,16,0,1352.87,organic,payment,,0,0.0
941,2024-02-20,2024-02,mobile,1.94,14,0,1,budget,11,0,800.84,social,checkout,payment_error,0,0.0
942,2024-01-22,2024-01,tablet,2.21,21,0,0,premium,2,0,1328.32,paid,landing,unclear_nav,0,0.0
943,2024-04-01,2024-04,desktop,2.13,19,0,1,mid,14,0,595.34,paid,browse,poor_images,0,0.0
944,2024-05-02,2024-05,mobile,3.61,17,0,1,budget,7,0,1478.9,organic,browse,out_of_stock,0,0.0
945,2024-02-06,2024-02,desktop,4.73,18,0,1,budget,2,1,371.27,paid,browse,no_reviews,0,0.0
946,2024-04-21,2024-04,mobile,3.43,14,1,1,budget,19,1,630.58,organic,product_detail,forced_login,0,0.0
947,2024-03-15,2024-03,tablet,3.83,14,0,1,premium,9,0,396.7,paid,add_to_cart,unexpected_cost,0,0.0
948,2024-04-20,2024-04,mobile,1.13,2,1,1,mid,15,1,426.15,organic,landing,no_relevant_product,0,0.0
949,2024-05-15,2024-05,desktop,2.11,6,0,0,mid,5,0,399.39,email,checkout,otp_friction,0,0.0
950,2024-02-19,2024-02,desktop,1.08,11,0,1,mid,15,0,1836.15,paid,landing,no_relevant_product,0,0.0
951,2024-06-15,2024-06,desktop,1.87,0,1,0,mid,16,0,503.81,paid,product_detail,forced_login,0,0.0
952,2024-04-22,2024-04,mobile,4.14,10,0,0,budget,1,0,859.08,direct,browse,no_reviews,0,0.0
953,2024-04-24,2024-04,desktop,1.45,4,0,0,mid,6,1,543.8,paid,order_confirmed,,1,543.8
954,2024-01-02,2024-01,tablet,2.65,11,0,0,mid,14,0,1094.66,paid,checkout,payment_error,0,0.0
955,2024-01-26,2024-01,desktop,2.64,1,0,0,premium,4,0,887.13,direct,product_detail,price_comparison,0,0.0
956,2024-05-13,2024-05,desktop,2.8,23,0,1,budget,6,1,485.55,social,order_confirmed,,1,485.55
957,2024-06-14,2024-06,mobile,2.34,10,0,1,mid,13,0,894.03,paid,landing,no_relevant_product,0,0.0
958,2024-04-10,2024-04,tablet,2.89,0,0,1,budget,11,0,262.96,organic,product_detail,forced_login,0,0.0
959,2024-04-04,2024-04,tablet,0.92,23,0,0,budget,18,1,670.89,paid,payment,,0,0.0
960,2024-02-10,2024-02,tablet,1.88,20,1,1,premium,17,0,514.08,social,landing,no_relevant_product,0,0.0
961,2024-02-19,2024-02,mobile,6.68,9,0,1,mid,17,0,279.22,social,product_detail,price_comparison,0,0.0
962,2024-02-23,2024-02,mobile,2.04,20,0,1,premium,11,0,872.6,organic,landing,slow_load,0,0.0
963,2024-03-11,2024-03,mobile,1.2,0,0,0,budget,17,0,459.86,paid,landing,no_relevant_product,0,0.0
964,2024-06-07,2024-06,mobile,2.2,10,0,1,budget,8,0,651.23,paid,landing,slow_load,0,0.0
965,2024-01-04,2024-01,desktop,1.49,6,0,0,mid,6,0,721.21,direct,landing,slow_load,0,0.0
966,2024-04-27,2024-04,desktop,1.67,18,1,0,mid,14,1,515.36,organic,add_to_cart,complex_form,0,0.0
967,2024-05-29,2024-05,mobile,1.11,11,0,1,premium,9,1,258.8,direct,checkout,payment_method_missing,0,0.0
968,2024-01-26,2024-01,tablet,1.61,4,0,0,budget,3,0,434.63,paid,checkout,otp_friction,0,0.0
969,2024-02-13,2024-02,desktop,2.31,22,0,0,budget,6,1,934.84,direct,product_detail,price_comparison,0,0.0
970,2024-05-17,2024-05,mobile,2.9,8,0,0,premium,4,1,899.58,paid,browse,high_price,0,0.0
971,2024-05-22,2024-05,mobile,2.72,7,0,0,mid,14,0,384.52,direct,browse,poor_images,0,0.0
972,2024-01-28,2024-01,mobile,3.1,4,1,0,premium,4,1,874.15,email,landing,slow_load,0,0.0
973,2024-02-07,2024-02,mobile,1.91,18,0,0,budget,9,1,1315.91,paid,order_confirmed,,1,1315.91
974,2024-05-17,2024-05,mobile,1.6,10,0,1,mid,18,0,1153.78,paid,browse,high_price,0,0.0
975,2024-02-22,2024-02,mobile,2.39,13,0,0,mid,18,0,317.62,social,add_to_cart,no_guest_checkout,0,0.0
976,2024-04-19,2024-04,mobile,2.51,16,0,0,mid,12,0,733.61,paid,payment,,0,0.0
977,2024-01-15,2024-01,desktop,1.03,4,0,0,mid,3,1,109.12,direct,add_to_cart,unexpected_cost,0,0.0
978,2024-01-21,2024-01,mobile,2.26,4,1,1,budget,2,0,869.22,email,product_detail,high_shipping,0,0.0
979,2024-03-10,2024-03,mobile,2.63,13,1,1,mid,11,1,2149.78,direct,add_to_cart,no_guest_checkout,0,0.0
980,2024-04-09,2024-04,desktop,1.58,17,0,0,mid,12,0,865.03,paid,browse,no_reviews,0,0.0
981,2024-02-07,2024-02,tablet,1.14,1,0,1,mid,5,0,914.69,paid,product_detail,price_comparison,0,0.0
982,2024-05-13,2024-05,mobile,1.2,11,0,0,budget,11,1,887.79,social,product_detail,high_shipping,0,0.0
983,2024-04-24,2024-04,desktop,1.82,16,0,0,budget,5,1,352.99,social,landing,no_relevant_product,0,0.0
984,2024-04-24,2024-04,mobile,1.53,0,0,1,mid,8,0,3032.93,organic,browse,out_of_stock,0,0.0
985,2024-01-23,2024-01,mobile,2.63,2,0,0,mid,4,0,649.56,email,landing,no_relevant_product,0,0.0
986,2024-01-02,2024-01,mobile,2.46,2,0,0,mid,6,0,631.15,email,landing,no_relevant_product,0,0.0
987,2024-01-21,2024-01,desktop,2.75,7,1,1,premium,7,0,856.19,paid,landing,no_relevant_product,0,0.0
988,2024-04-15,2024-04,desktop,3.01,10,0,0,premium,16,0,694.68,email,landing,unclear_nav,0,0.0
989,2024-03-02,2024-03,mobile,3.65,5,1,1,mid,16,0,1370.4,paid,landing,slow_load,0,0.0
990,2024-04-03,2024-04,desktop,5.71,23,0,1,mid,17,1,676.74,organic,landing,no_relevant_product,0,0.0
991,2024-04-16,2024-04,desktop,4.21,22,0,0,premium,6,0,4166.96,social,landing,no_relevant_product,0,0.0
992,2024-03-21,2024-03,mobile,2.09,22,0,1,mid,8,1,253.41,organic,product_detail,high_shipping,0,0.0
993,2024-02-28,2024-02,mobile,1.71,4,0,1,budget,3,0,566.43,organic,browse,no_reviews,0,0.0
994,2024-02-06,2024-02,desktop,2.64,17,0,1,mid,5,0,776.6,organic,landing,no_relevant_product,0,0.0
995,2024-05-09,2024-05,desktop,4.81,14,0,0,premium,19,1,662.09,direct,product_detail,high_shipping,0,0.0
996,2024-06-15,2024-06,mobile,2.77,16,1,0,budget,18,0,739.0,paid,add_to_cart,no_guest_checkout,0,0.0
997,2024-06-16,2024-06,mobile,5.99,18,1,0,premium,8,0,771.96,paid,product_detail,price_comparison,0,0.0
998,2024-01-06,2024-01,tablet,3.44,7,1,1,budget,17,0,809.64,social,landing,slow_load,0,0.0
999,2024-04-20,2024-04,desktop,1.62,16,1,0,budget,9,0,956.73,email,add_to_cart,unexpected_cost,0,0.0
1000,2024-06-07,2024-06,mobile,1.11,2,0,1,premium,16,1,589.48,organic,product_detail,high_shipping,0,0.0
1001,2024-03-04,2024-03,mobile,4.47,4,0,1,budget,18,0,126.25,organic,landing,slow_load,0,0.0
1002,2024-05-14,2024-05,mobile,2.67,14,0,1,budget,15,0,299.06,organic,checkout,payment_method_missing,0,0.0
1003,2024-06-03,2024-06,desktop,4.69,1,0,0,budget,1,0,1967.04,paid,product_detail,price_comparison,0,0.0
1004,2024-02-13,2024-02,desktop,2.2,15,0,1,mid,8,0,1166.25,organic,checkout,otp_friction,0,0.0
1005,2024-06-17,2024-06,mobile,1.46,6,0,1,budget,7,1,840.23,email,add_to_cart,complex_form,0,0.0
1006,2024-04-21,2024-04,mobile,3.12,20,1,1,budget,13,0,273.0,paid,add_to_cart,unexpected_cost,0,0.0
1007,2024-04-29,2024-04,mobile,1.2,20,0,0,budget,10,0,547.15,organic,checkout,otp_friction,0,0.0
1008,2024-03-24,2024-03,mobile,0.95,23,1,1,premium,16,1,326.59,organic,browse,no_reviews,0,0.0
1009,2024-03-08,2024-03,desktop,3.19,8,0,1,premium,12,0,106.9,organic,landing,no_relevant_product,0,0.0
1010,2024-04-05,2024-04,mobile,2.92,14,0,1,budget,8,1,1107.36,email,browse,poor_images,0,0.0
1011,2024-02-03,2024-02,desktop,2.41,6,1,1,mid,4,0,353.63,organic,payment,,0,0.0
1012,2024-03-07,2024-03,mobile,1.61,10,0,0,budget,2,0,1241.28,organic,product_detail,forced_login,0,0.0
1013,2024-02-18,2024-02,desktop,2.71,8,1,1,mid,12,0,1040.88,social,landing,slow_load,0,0.0
1014,2024-05-27,2024-05,desktop,2.65,2,0,0,mid,9,0,431.01,social,product_detail,forced_login,0,0.0
1015,2024-06-01,2024-06,mobile,4.24,5,1,1,budget,4,0,1297.93,email,product_detail,high_shipping,0,0.0
1016,2024-02-25,2024-02,mobile,1.57,21,1,1,budget,4,0,463.92,organic,product_detail,price_comparison,0,0.0
1017,2024-05-08,2024-05,desktop,2.03,18,0,0,premium,18,1,1833.83,organic,landing,unclear_nav,0,0.0
1018,2024-03-17,2024-03,mobile,2.39,15,1,1,mid,3,0,1337.47,paid,browse,high_price,0,0.0
1019,2024-05-28,2024-05,desktop,1.42,23,0,0,mid,1,0,499.25,social,order_confirmed,,1,499.25
1020,2024-05-28,2024-05,mobile,1.98,1,0,0,mid,9,0,381.86,organic,browse,out_of_stock,0,0.0
1021,2024-05-16,2024-05,mobile,5.33,4,0,1,budget,17,0,421.89,organic,landing,unclear_nav,0,0.0
1022,2024-02-18,2024-02,desktop,5.29,8,1,1,premium,13,0,553.77,organic,product_detail,forced_login,0,0.0
1023,2024-01-20,2024-01,desktop,1.29,1,1,1,budget,5,0,453.22,email,browse,high_price,0,0.0
1024,2024-01-15,2024-01,tablet,1.21,4,0,1,premium,18,0,345.85,organic,browse,poor_images,0,0.0
1025,2024-02-19,2024-02,mobile,1.75,21,0,1,budget,16,0,221.51,paid,browse,high_price,0,0.0
1026,2024-01-03,2024-01,mobile,3.69,18,0,0,budget,11,0,406.0,email,landing,slow_load,0,0.0
1027,2024-01-01,2024-01,desktop,3.54,4,0,0,mid,7,0,328.64,social,add_to_cart,unexpected_cost,0,0.0
1028,2024-02-20,2024-02,mobile,3.76,2,0,1,mid,9,1,883.63,organic,landing,slow_load,0,0.0
1029,2024-02-23,2024-02,tablet,2.43,9,0,0,budget,10,0,190.48,organic,landing,no_relevant_product,0,0.0
1030,2024-05-07,2024-05,desktop,1.44,9,0,0,budget,18,0,1189.07,organic,browse,out_of_stock,0,0.0
